,num_hidden,heads,activation,feat_drop,attn_drop,negative_slope,loss_fcn,optimizer,score
96,4,64,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.2862266017809907
97,4,64,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.06185468860824571
98,4,64,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.23306513523715808
99,4,64,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0
100,4,64,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.32198149684569755
101,4,64,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.3368623011837839
102,4,64,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.33791702659164663
103,4,64,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0
104,4,64,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.2915977778582319
105,4,64,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.04253427338491053
106,4,64,leaky_relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.25503800784196695
107,4,64,method,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.0
108,4,64,method,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.3237512773907684
109,4,64,method,0,0,0.01,BCEWithLogitsLoss,Adam,0.2904672309805928
110,4,64,method,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.4231548331797767
111,16,1,relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.11741453595996992
112,16,1,relu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.20082436832776884
113,16,1,relu,0,0,0.01,BCEWithLogitsLoss,Adam,0.1443859649122807
114,16,1,relu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.2439489616287912
115,16,1,elu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.18455144971789167
116,16,1,elu,0,0,0.01,BCEWithLogitsLoss,Adagrad,0.1933165438131176
117,16,1,elu,0,0,0.01,BCEWithLogitsLoss,Adam,0.30462378066045415
118,16,1,elu,0,0,0.01,BCEWithLogitsLoss,RMSprop,0.34585394577443396
119,16,1,leaky_relu,0,0,0.01,BCEWithLogitsLoss,Adadelta,0.23089596949891067
