"","Date","Apple returns","Russell returns"
"101","2018-03-26","1.70719882516481","1.88862116030553"
"102","2018-04-02","0.356962214611389","-1.36858240589524"
"103","2018-04-09","3.70186347547179","1.94370982454704"
"104","2018-04-16","-5.29421815779316","0.619826743089558"
"105","2018-04-23","-2.07299955798805","-0.109881855124616"
"106","2018-04-30","12.4441489335649","-0.118859784186398"
"107","2018-05-07","2.55639818325855","2.38164381854693"
"108","2018-05-14","-0.831459254324329","-0.332886393534793"
"109","2018-05-21","1.2110426287864","0.280368064355674"
"110","2018-05-28","0.876423225339051","0.578665876052131"
"111","2018-06-04","0.764511582957716","1.66602267185763"
"112","2018-06-11","-1.50317167172425","0.0869887567002792"
"113","2018-06-18","-2.0976787645226","-0.775258763538123"
"114","2018-06-25","0.102704324210734","-1.49586988305899"
