,practice_region,month,Anesthetists,Dentists,GPs,Gynaecologists,Midwives,Non-surgical specialists,Nurses,Osteopaths,Other non-doctors,Pediatricians,Physiotherapists,Psychologists,Radiologists,Surgeons
103,Bretagne,2018-04-01,0.0,105.1076923076923,91.37721088435374,82.78461538461539,98.46896551724137,82.93024390243903,0.0,112.59878048780489,104.77435897435898,69.93636363636364,95.47727272727273,100.72222222222223,1416.0666666666666,77.5
104,Bretagne,2018-05-01,0.0,104.42999999999999,92.69102893890675,82.87636363636364,98.50322580645161,83.42918660287081,0.0,112.17311827956989,104.93086419753087,69.93636363636364,98.43478260869566,101.55,1416.0666666666666,77.5
105,Bretagne,2018-06-01,0.0,104.59518072289156,92.60958208955223,82.87636363636364,99.42941176470588,83.42918660287081,0.0,109.69459459459459,102.98241758241758,73.19166666666666,98.2,101.55,1416.0666666666666,77.5
106,Bretagne,2018-07-01,0.0,101.38390804597701,92.35465671641792,82.80714285714285,98.14571428571428,84.175,0.0,107.83553719008265,103.46868686868686,73.19166666666666,98.19,101.55,1416.0666666666666,79.32857142857142
107,Bretagne,2018-08-01,0.0,101.38390804597701,93.16953079178886,82.80714285714285,98.14571428571428,84.09908675799088,0.0,106.1515873015873,103.73461538461538,75.94615384615385,97.73958333333333,102.22727272727273,1416.0666666666666,77.68130841121496
108,Bretagne,2018-09-01,0.0,100.8811320754717,93.2233164556962,82.81666666666666,98.89183673469387,85.15123966942149,0.0,103.4718120805369,104.71875,82.36666666666667,97.45166666666667,96.76666666666667,596.2222222222222,80.8214953271028
109,Bretagne,2018-10-01,0.0,100.6375,93.71884353741497,83.24590163934427,95.28983050847458,85.74474708171206,0.0,103.52130177514792,104.99602649006623,80.70645161290322,97.58472222222223,100.26190476190476,596.2222222222222,81.45752212389381
110,Bretagne,2018-11-01,0.0,99.85413533834587,93.27460084033613,82.78225806451613,92.64714285714285,82.31176470588235,0.0,103.66032608695652,103.31676300578034,82.7342857142857,96.805,101.66,567.6842105263158,81.55585585585587
111,Bretagne,2018-12-01,0.0,100.43407407407408,93.34206286836935,82.78225806451613,91.12666666666667,84.83322475570033,0.0,103.8828125,102.91999999999999,81.47073170731707,95.84450000000001,101.66,567.6842105263158,81.59017857142858
112,Bretagne,2019-01-01,0.0,99.69558823529412,93.93826003824091,80.8046875,93.4113924050633,84.72905405405405,0.0,105.23399014778325,102.82871794871794,81.47073170731707,95.71161616161616,102.44642857142857,567.6842105263158,81.25309734513274
113,Bretagne,2019-02-01,0.0,99.70140845070422,93.35920222634509,79.89516129032258,91.48876404494382,85.30429042904291,0.0,105.44418604651163,103.10098039215686,83.91777777777779,96.93450000000001,103.75714285714285,567.6842105263158,81.35652173913043
